year,state,district,inside_descrip,inside_code,description,cook_code,mean_rating
2022,FL,12,Currently Safe Republican,-4,Solid R,-4,-4
2022,FL,13,Lean Republican,-2,Likely R,-3,-2.5
2022,FL,14,Currently Safe Democrat,4,Solid D,4,4
2022,FL,15,Republican Favored,-3,Likely R,-3,-3
2022,FL,16,Currently Safe Republican,-4,Solid R,-4,-4
2022,FL,17,Currently Safe Republican,-4,Solid R,-4,-4
2022,FL,18,Currently Safe Republican,-4,Solid R,-4,-4
2022,FL,19,Currently Safe Republican,-4,Solid R,-4,-4
2022,FL,20,Currently Safe Democrat,4,Solid D,4,4
2022,FL,21,Currently Safe Republican,-4,Solid R,-4,-4
2022,FL,22,Currently Safe Democrat,4,Solid D,4,4
2022,FL,23,Currently Safe Democrat,4,Solid D,4,4
2022,FL,24,Currently Safe Democrat,4,Solid D,4,4
2022,FL,25,Currently Safe Democrat,4,Solid D,4,4
2022,FL,26,Currently Safe Republican,-4,Solid R,-4,-4
2022,FL,27,Republican Favored,-3,Lean R,-2,-2.5
2022,FL,28,Currently Safe Republican,-4,Solid R,-4,-4
2022,GA,1,Currently Safe Republican,-4,Solid R,-4,-4
2022,GA,2,Currently Safe Democrat,4,Likely D,3,3.5
2022,GA,3,Currently Safe Republican,-4,Solid R,-4,-4
2022,GA,4,Currently Safe Democrat,4,Solid D,4,4
2022,GA,5,Currently Safe Democrat,4,Solid D,4,4
2022,GA,6,Republican Favored,-3,Solid R,-4,-3.5
2022,GA,7,Currently Safe Democrat,4,Solid D,4,4
2022,GA,8,Currently Safe Republican,-4,Solid R,-4,-4
2022,GA,9,Currently Safe Republican,-4,Solid R,-4,-4
2022,GA,10,Currently Safe Republican,-4,Solid R,-4,-4
2022,GA,11,Currently Safe Republican,-4,Solid R,-4,-4
2022,GA,12,Currently Safe Republican,-4,Solid R,-4,-4
2022,GA,13,Currently Safe Democrat,4,Solid D,4,4
2022,GA,14,Currently Safe Republican,-4,Solid R,-4,-4
2022,HI,1,Currently Safe Democrat,4,Solid D,4,4
2022,HI,2,Currently Safe Democrat,4,Solid D,4,4
2022,ID,1,Currently Safe Republican,-4,Solid R,-4,-4
2022,ID,2,Currently Safe Republican,-4,Solid R,-4,-4
2022,IL,1,Currently Safe Democrat,4,Solid D,4,4
2022,IL,2,Currently Safe Democrat,4,Solid D,4,4
2022,IL,3,Currently Safe Democrat,4,Solid D,4,4
2022,IL,4,Currently Safe Democrat,4,Solid D,4,4
2022,IL,5,Currently Safe Democrat,4,Solid D,4,4
2022,IL,6,Democrat Favored,3,Lean D,2,2.5
2022,IL,7,Currently Safe Democrat,4,Solid D,4,4
2022,IL,8,Currently Safe Democrat,4,Solid D,4,4
2022,IL,9,Currently Safe Democrat,4,Solid D,4,4
2022,IL,10,Currently Safe Democrat,4,Solid D,4,4
2022,IL,11,Currently Safe Democrat,4,Likely D,3,3.5
2022,IL,12,Currently Safe Republican,-4,Solid R,-4,-4
2022,IL,13,Toss-up/Tilt Democrat,1,Lean D,2,1.5
2022,IL,14,Democrat Favored,3,Lean D,2,2.5
2022,IL,15,Currently Safe Republican,-4,Solid R,-4,-4
2022,IL,16,Currently Safe Republican,-4,Solid R,-4,-4
2022,IL,17,Pure Toss-up,0,Tossup D,1,0.5
2022,IN,1,Lean Democrat,2,Tossup D,1,1.5
2022,IN,2,Currently Safe Republican,-4,Solid R,-4,-4
2022,IN,3,Currently Safe Republican,-4,Solid R,-4,-4
2022,IN,4,Currently Safe Republican,-4,Solid R,-4,-4
2022,IN,5,Currently Safe Republican,-4,Solid R,-4,-4
2022,IN,6,Currently Safe Republican,-4,Solid R,-4,-4
2022,IN,7,Currently Safe Democrat,4,Solid D,4,4
2022,IN,8,Currently Safe Republican,-4,Solid R,-4,-4
2022,IN,9,Currently Safe Republican,-4,Solid R,-4,-4
2022,IA,1,Lean Republican,-2,Lean R,-2,-2
2022,IA,2,Toss-up/Tilt Republican,-1,Lean R,-2,-1.5
2022,IA,3,Toss-up/Tilt Republican,-1,Lean R,-2,-1.5
2022,IA,4,Currently Safe Republican,-4,Solid R,-4,-4
2022,KS,1,Currently Safe Republican,-4,Solid R,-4,-4
2022,KS,2,Currently Safe Republican,-4,Solid R,-4,-4
2022,KS,3,Toss-up/Tilt Democrat,1,Lean D,2,1.5
2022,KS,4,Currently Safe Republican,-4,Solid R,-4,-4
2022,KY,1,Currently Safe Republican,-4,Solid R,-4,-4
2022,KY,2,Currently Safe Republican,-4,Solid R,-4,-4
2022,KY,3,Currently Safe Democrat,4,Solid D,4,4
2022,KY,4,Currently Safe Republican,-4,Solid R,-4,-4
2022,KY,5,Currently Safe Republican,-4,Solid R,-4,-4
2022,KY,6,Currently Safe Republican,-4,Solid R,-4,-4
2022,LA,1,Currently Safe Republican,-4,Solid R,-4,-4
2022,LA,2,Currently Safe Democrat,4,Solid D,4,4
2022,LA,3,Currently Safe Republican,-4,Solid R,-4,-4
2022,LA,4,Currently Safe Republican,-4,Solid R,-4,-4
2022,LA,5,Currently Safe Republican,-4,Solid R,-4,-4
2022,LA,6,Currently Safe Republican,-4,Solid R,-4,-4
2022,ME,1,Currently Safe Democrat,4,Solid D,4,4
2022,ME,2,Toss-up/Tilt Democrat,1,Tossup D,1,1
2022,MD,1,Currently Safe Republican,-4,Solid R,-4,-4
2022,MD,2,Currently Safe Democrat,4,Solid D,4,4
2022,MD,3,Currently Safe Democrat,4,Solid D,4,4
2022,MD,4,Currently Safe Democrat,4,Solid D,4,4
2022,MD,5,Currently Safe Democrat,4,Solid D,4,4
2022,MD,6,Democrat Favored,3,Likely D,3,3
2022,MD,7,Currently Safe Democrat,4,Solid D,4,4
2022,MD,8,Currently Safe Democrat,4,Solid D,4,4
2022,MA,1,Currently Safe Democrat,4,Solid D,4,4
2022,MA,2,Currently Safe Democrat,4,Solid D,4,4
2022,MA,3,Currently Safe Democrat,4,Solid D,4,4
2022,MA,4,Currently Safe Democrat,4,Solid D,4,4
2022,MA,5,Currently Safe Democrat,4,Solid D,4,4
2022,MA,6,Currently Safe Democrat,4,Solid D,4,4
2022,MA,7,Currently Safe Democrat,4,Solid D,4,4
2022,MA,8,Currently Safe Democrat,4,Solid D,4,4
2022,MA,9,Currently Safe Democrat,4,Solid D,4,4
2022,MI,1,Currently Safe Republican,-4,Solid R,-4,-4
2022,MI,2,Currently Safe Republican,-4,Solid R,-4,-4
2022,MI,3,Lean Democrat,2,Lean D,2,2
2022,MI,4,Currently Safe Republican,-4,Solid R,-4,-4
2022,MI,5,Currently Safe Republican,-4,Solid R,-4,-4
2022,MI,6,Currently Safe Democrat,4,Solid D,4,4
2022,MI,7,Toss-up/Tilt Democrat,1,Tossup D,1,1
2022,MI,8,Lean Democrat,2,Lean D,2,2
2022,MI,9,Currently Safe Republican,-4,Solid R,-4,-4
2022,MI,10,Lean Republican,-2,Likely R,-3,-2.5
2022,MI,11,Currently Safe Democrat,4,Solid D,4,4
2022,MI,12,Currently Safe Democrat,4,Solid D,4,4
2022,MI,13,Currently Safe Democrat,4,Solid D,4,4
2022,MN,1,Currently Safe Republican,-4,Likely R,-3,-3.5
2022,MN,2,Pure Toss-up,0,Tossup D,1,0.5
2022,MN,3,Currently Safe Democrat,4,Solid D,4,4
2022,MN,4,Currently Safe Democrat,4,Solid D,4,4
2022,MN,5,Currently Safe Democrat,4,Solid D,4,4
2022,MN,6,Currently Safe Republican,-4,Solid R,-4,-4
2022,MN,7,Currently Safe Republican,-4,Solid R,-4,-4
2022,MN,8,Currently Safe Republican,-4,Solid R,-4,-4
2022,MS,1,Currently Safe Republican,-4,Solid R,-4,-4
2022,MS,2,Currently Safe Democrat,4,Solid D,4,4
2022,MS,3,Currently Safe Republican,-4,Solid R,-4,-4
2022,MS,4,Currently Safe Republican,-4,Solid R,-4,-4
2022,MO,1,Currently Safe Democrat,4,Solid D,4,4
2022,MO,2,Currently Safe Republican,-4,Solid R,-4,-4
2022,MO,3,Currently Safe Republican,-4,Solid R,-4,-4
2022,MO,4,Currently Safe Republican,-4,Solid R,-4,-4
2022,MO,5,Currently Safe Democrat,4,Solid D,4,4
2022,MO,6,Currently Safe Republican,-4,Solid R,-4,-4
2022,MO,7,Currently Safe Republican,-4,Solid R,-4,-4
2022,MO,8,Currently Safe Republican,-4,Solid R,-4,-4
2022,MT,0,Lean Republican,-2,NA,NA,-2
2022,MT,0,Currently Safe Republican,-4,NA,NA,-4
2022,NE,1,Currently Safe Republican,-4,Solid R,-4,-4
2022,NE,2,Pure Toss-up,0,Tossup R,-1,-0.5
2022,NE,3,Currently Safe Republican,-4,Solid R,-4,-4
2022,NV,1,Toss-up/Tilt Democrat,1,Tossup D,1,1
2022,NV,2,Currently Safe Republican,-4,Solid R,-4,-4
2022,NV,3,Toss-up/Tilt Democrat,1,Tossup D,1,1
2022,NV,4,Lean Democrat,2,Lean D,2,2
2022,NH,1,Toss-up/Tilt Democrat,1,Tossup D,1,1
2022,NH,2,Democrat Favored,3,Lean D,2,2.5
2022,NJ,1,Currently Safe Democrat,4,Solid D,4,4
2022,NJ,2,Currently Safe Republican,-4,Solid R,-4,-4
2022,NJ,3,Democrat Favored,3,Lean D,2,2.5
2022,NJ,4,Currently Safe Republican,-4,Solid R,-4,-4
2022,NJ,5,Currently Safe Democrat,4,Likely D,3,3.5
2022,NJ,6,Currently Safe Democrat,4,Solid D,4,4
2022,NJ,7,Toss-up/Tilt Republican,-1,Lean R,-2,-1.5
2022,NJ,8,Currently Safe Democrat,4,Solid D,4,4
2022,NJ,9,Currently Safe Democrat,4,Solid D,4,4
2022,NJ,10,Currently Safe Democrat,4,Solid D,4,4
2022,NJ,11,Currently Safe Democrat,4,Solid D,4,4
2022,NJ,12,Currently Safe Democrat,4,Solid D,4,4
2022,NM,1,Currently Safe Democrat,4,Solid D,4,4
2022,NM,2,Pure Toss-up,0,Tossup R,-1,-0.5
2022,NM,3,Currently Safe Democrat,4,Likely D,3,3.5
2022,NY,1,Lean Republican,-2,Lean R,-2,-2
2022,NY,2,Lean Republican,-2,Likely R,-3,-2.5
2022,NY,3,Toss-up/Tilt Democrat,1,Tossup D,1,1
2022,NY,4,Toss-up/Tilt Democrat,1,Tossup D,1,1
2022,NY,5,Currently Safe Democrat,4,Solid D,4,4
2022,NY,6,Currently Safe Democrat,4,Solid D,4,4
2022,NY,7,Currently Safe Democrat,4,Solid D,4,4
2022,NY,8,Currently Safe Democrat,4,Solid D,4,4
2022,NY,9,Currently Safe Democrat,4,Solid D,4,4
2022,NY,10,Currently Safe Democrat,4,Solid D,4,4
2022,NY,11,Republican Favored,-3,Likely R,-3,-3
2022,NY,12,Currently Safe Democrat,4,Solid D,4,4
2022,NY,13,Currently Safe Democrat,4,Solid D,4,4
2022,NY,14,Currently Safe Democrat,4,Solid D,4,4
2022,NY,15,Currently Safe Democrat,4,Solid D,4,4
2022,NY,16,Currently Safe Democrat,4,Solid D,4,4
2022,NY,17,Pure Toss-up,0,Tossup D,1,0.5
2022,NY,18,Toss-up/Tilt Democrat,1,Lean D,2,1.5
2022,NY,19,Pure Toss-up,0,Tossup D,1,0.5
2022,NY,20,Currently Safe Democrat,4,Solid D,4,4
2022,NY,21,Currently Safe Republican,-4,Solid R,-4,-4
2022,NY,22,Pure Toss-up,0,Tossup R,-1,-0.5
2022,NY,23,Currently Safe Republican,-4,Solid R,-4,-4
2022,NY,24,Currently Safe Republican,-4,Solid R,-4,-4
2022,NY,25,Democrat Favored,3,Likely D,3,3
2022,NY,26,Currently Safe Democrat,4,Solid D,4,4
2022,NC,1,Democrat Favored,3,Likely D,3,3
2022,NC,2,Currently Safe Democrat,4,Solid D,4,4
2022,NC,3,Currently Safe Republican,-4,Solid R,-4,-4
2022,NC,4,Currently Safe Democrat,4,Solid D,4,4
2022,NC,5,Currently Safe Republican,-4,Solid R,-4,-4
2022,NC,6,Currently Safe Democrat,4,Likely D,3,3.5
2022,NC,7,Currently Safe Republican,-4,Solid R,-4,-4
2022,NC,8,Currently Safe Republican,-4,Solid R,-4,-4
2022,NC,9,Currently Safe Republican,-4,Solid R,-4,-4
2022,NC,10,Currently Safe Republican,-4,Solid R,-4,-4
2022,NC,11,Currently Safe Republican,-4,Solid R,-4,-4
2022,NC,12,Currently Safe Democrat,4,Solid D,4,4
2022,NC,13,Pure Toss-up,0,Tossup R,-1,-0.5
2022,NC,14,Currently Safe Democrat,4,Solid D,4,4
2022,ND,0,Currently Safe Republican,-4,Solid R,-4,-4
2022,OH,1,Pure Toss-up,0,Tossup R,-1,-0.5
2022,OH,2,Currently Safe Republican,-4,Solid R,-4,-4
2022,OH,3,Currently Safe Democrat,4,Solid D,4,4
2022,OH,4,Currently Safe Republican,-4,Solid R,-4,-4
2022,OH,5,Currently Safe Republican,-4,Solid R,-4,-4
2022,OH,6,Currently Safe Republican,-4,Solid R,-4,-4
2022,OH,7,Currently Safe Republican,-4,Solid R,-4,-4
2022,OH,8,Currently Safe Republican,-4,Solid R,-4,-4
2022,OH,9,Lean Democrat,2,Lean D,2,2
2022,OH,10,Currently Safe Republican,-4,Solid R,-4,-4
2022,OH,11,Currently Safe Democrat,4,Solid D,4,4
2022,OH,12,Currently Safe Republican,-4,Solid R,-4,-4
2022,OH,13,Pure Toss-up,0,Tossup D,1,0.5
2022,OH,14,Currently Safe Republican,-4,Solid R,-4,-4
2022,OH,15,Currently Safe Republican,-4,Solid R,-4,-4
2022,OK,1,Currently Safe Republican,-4,Solid R,-4,-4
2022,OK,2,Currently Safe Republican,-4,Solid R,-4,-4
2022,OK,3,Currently Safe Republican,-4,Solid R,-4,-4
2022,OK,4,Currently Safe Republican,-4,Solid R,-4,-4
2022,OK,5,Currently Safe Republican,-4,Solid R,-4,-4
2022,OR,1,Currently Safe Democrat,4,Solid D,4,4
2022,OR,2,Currently Safe Republican,-4,Solid R,-4,-4
2022,OR,3,Currently Safe Democrat,4,Solid D,4,4
2022,OR,4,Toss-up/Tilt Democrat,1,Lean D,2,1.5
2022,OR,5,Toss-up/Tilt Republican,-1,Lean R,-2,-1.5
2022,OR,6,Pure Toss-up,0,Tossup D,1,0.5
2022,PA,1,Currently Safe Republican,-4,Solid R,-4,-4
2022,PA,2,Currently Safe Democrat,4,Solid D,4,4
2022,PA,3,Currently Safe Democrat,4,Solid D,4,4
2022,PA,4,Currently Safe Democrat,4,Solid D,4,4
2022,PA,5,Currently Safe Democrat,4,Solid D,4,4
2022,PA,6,Currently Safe Democrat,4,Solid D,4,4
2022,PA,7,Pure Toss-up,0,Tossup D,1,0.5
2022,PA,8,Pure Toss-up,0,Tossup D,1,0.5
2022,PA,9,Currently Safe Republican,-4,Solid R,-4,-4
2022,PA,10,Currently Safe Republican,-4,Solid R,-4,-4
2022,PA,11,Currently Safe Republican,-4,Solid R,-4,-4
2022,PA,12,Democrat Favored,3,Likely D,3,3
2022,PA,13,Currently Safe Republican,-4,Solid R,-4,-4
2022,PA,14,Currently Safe Republican,-4,Solid R,-4,-4
2022,PA,15,Currently Safe Republican,-4,Solid R,-4,-4
2022,PA,16,Currently Safe Republican,-4,Solid R,-4,-4
2022,PA,17,Pure Toss-up,0,Tossup D,1,0.5
2022,RI,1,Currently Safe Democrat,4,Solid D,4,4
2022,RI,2,Pure Toss-up,0,Tossup D,1,0.5
2022,SC,1,Currently Safe Republican,-4,Solid R,-4,-4
2022,SC,2,Currently Safe Republican,-4,Solid R,-4,-4
2022,SC,3,Currently Safe Republican,-4,Solid R,-4,-4
2022,SC,4,Currently Safe Republican,-4,Solid R,-4,-4
2022,SC,5,Currently Safe Republican,-4,Solid R,-4,-4
2022,SC,6,Currently Safe Democrat,4,Solid D,4,4
2022,SC,7,Currently Safe Republican,-4,Solid R,-4,-4
2022,SD,0,Currently Safe Republican,-4,Solid R,-4,-4
2022,TN,1,Currently Safe Republican,-4,Solid R,-4,-4
2022,TN,2,Currently Safe Republican,-4,Solid R,-4,-4
2022,TN,3,Currently Safe Republican,-4,Solid R,-4,-4
2022,TN,4,Currently Safe Republican,-4,Solid R,-4,-4
2022,TN,5,Republican Favored,-3,Likely R,-3,-3
2022,TN,6,Currently Safe Republican,-4,Solid R,-4,-4
2022,TN,7,Currently Safe Republican,-4,Solid R,-4,-4
2022,TN,8,Currently Safe Republican,-4,Solid R,-4,-4
2022,TN,9,Currently Safe Democrat,4,Solid D,4,4
2022,TX,1,Currently Safe Republican,-4,Solid R,-4,-4
2022,TX,2,Currently Safe Republican,-4,Solid R,-4,-4
2022,TX,3,Currently Safe Republican,-4,Solid R,-4,-4
2022,TX,4,Currently Safe Republican,-4,Solid R,-4,-4
2022,TX,5,Currently Safe Republican,-4,Solid R,-4,-4
2022,TX,6,Currently Safe Republican,-4,Solid R,-4,-4
2022,TX,7,Currently Safe Democrat,4,Solid D,4,4
2022,TX,8,Currently Safe Republican,-4,Solid R,-4,-4
2022,TX,9,Currently Safe Democrat,4,Solid D,4,4
2022,TX,10,Currently Safe Republican,-4,Solid R,-4,-4
2022,TX,11,Currently Safe Republican,-4,Solid R,-4,-4
2022,TX,12,Currently Safe Republican,-4,Solid R,-4,-4
2022,TX,13,Currently Safe Republican,-4,Solid R,-4,-4
2022,TX,14,Currently Safe Republican,-4,Solid R,-4,-4
2022,TX,15,Lean Republican,-2,Likely R,-3,-2.5
2022,TX,16,Currently Safe Democrat,4,Solid D,4,4
2022,TX,17,Currently Safe Republican,-4,Solid R,-4,-4
2022,TX,18,Currently Safe Democrat,4,Solid D,4,4
2022,TX,19,Currently Safe Republican,-4,Solid R,-4,-4
2022,TX,20,Currently Safe Democrat,4,Solid D,4,4
2022,TX,21,Currently Safe Republican,-4,Solid R,-4,-4
2022,TX,22,Currently Safe Republican,-4,Solid R,-4,-4
2022,TX,23,Currently Safe Republican,-4,Solid R,-4,-4
2022,TX,24,Currently Safe Republican,-4,Solid R,-4,-4
2022,TX,25,Currently Safe Republican,-4,Solid R,-4,-4
2022,TX,26,Currently Safe Republican,-4,Solid R,-4,-4
2022,TX,27,Currently Safe Republican,-4,Solid R,-4,-4
2022,TX,28,Lean Democrat,2,Lean D,2,2
2022,TX,29,Currently Safe Democrat,4,Solid D,4,4
2022,TX,30,Currently Safe Democrat,4,Solid D,4,4
2022,TX,31,Currently Safe Republican,-4,Solid R,-4,-4
2022,TX,32,Currently Safe Democrat,4,Solid D,4,4
2022,TX,33,Currently Safe Democrat,4,Solid D,4,4
2022,TX,34,Pure Toss-up,0,Tossup R,-1,-0.5
2022,TX,35,Currently Safe Democrat,4,Solid D,4,4
2022,TX,36,Currently Safe Republican,-4,Solid R,-4,-4
2022,TX,37,Currently Safe Democrat,4,Solid D,4,4
2022,TX,38,Currently Safe Republican,-4,Solid R,-4,-4
2022,UT,1,Currently Safe Republican,-4,Solid R,-4,-4
2022,UT,2,Currently Safe Republican,-4,Solid R,-4,-4
2022,UT,3,Currently Safe Republican,-4,Solid R,-4,-4
2022,UT,4,Currently Safe Republican,-4,Solid R,-4,-4
2022,VT,0,Currently Safe Democrat,4,Solid D,4,4
2022,VA,1,Currently Safe Republican,-4,Solid R,-4,-4
2022,VA,2,Toss-up/Tilt Republican,-1,Tossup D,1,0
2022,VA,3,Currently Safe Democrat,4,Solid D,4,4
2022,VA,4,Currently Safe Democrat,4,Solid D,4,4
2022,VA,5,Currently Safe Republican,-4,Solid R,-4,-4
2022,VA,6,Currently Safe Republican,-4,Solid R,-4,-4
2022,VA,7,Toss-up/Tilt Democrat,1,Tossup D,1,1
2022,VA,8,Currently Safe Democrat,4,Solid D,4,4
2022,VA,9,Currently Safe Republican,-4,Solid R,-4,-4
2022,VA,10,Democrat Favored,3,Likely D,3,3
2022,VA,11,Currently Safe Democrat,4,Solid D,4,4
2022,WA,1,Currently Safe Democrat,4,Solid D,4,4
2022,WA,2,Currently Safe Democrat,4,Solid D,4,4
2022,WA,3,Lean Republican,-2,Lean R,-2,-2
2022,WA,4,Currently Safe Republican,-4,Solid R,-4,-4
2022,WA,5,Currently Safe Republican,-4,Solid R,-4,-4
2022,WA,6,Currently Safe Democrat,4,Solid D,4,4
2022,WA,7,Currently Safe Democrat,4,Solid D,4,4
2022,WA,8,Pure Toss-up,0,Tossup D,1,0.5
2022,WA,9,Currently Safe Democrat,4,Solid D,4,4
2022,WA,10,Currently Safe Democrat,4,Solid D,4,4
2022,WV,1,Currently Safe Republican,-4,Solid R,-4,-4
2022,WV,2,Currently Safe Republican,-4,Solid R,-4,-4
2022,WI,1,Currently Safe Republican,-4,Solid R,-4,-4
2022,WI,2,Currently Safe Democrat,4,Solid D,4,4
2022,WI,3,Lean Republican,-2,Likely R,-3,-2.5
2022,WI,4,Currently Safe Democrat,4,Solid D,4,4
2022,WI,5,Currently Safe Republican,-4,Solid R,-4,-4
2022,WI,6,Currently Safe Republican,-4,Solid R,-4,-4
2022,WI,7,Currently Safe Republican,-4,Solid R,-4,-4
2022,WI,8,Currently Safe Republican,-4,Solid R,-4,-4
2022,WY,0,Currently Safe Republican,-4,Solid R,-4,-4
